id,test,model,date,timestamp,agent,component,time
37,2,gpt-5.1,19/02/2026,248.3413805961609,Robot,8,7.96822
37,2,gpt-5.1,19/02/2026,256.3096044063568,Human,8,9.71048
37,2,gpt-5.1,19/02/2026,269.2886493206024,Recognition,9,2.59752
37,2,gpt-5.1,19/02/2026,271.88639092445374,Prediction,9,3.65022
37,2,gpt-5.1,19/02/2026,275.56808495521545,Robot,9,10.39049
37,2,gpt-5.1,19/02/2026,285.9585783481598,HRC,9,9.99819
37,2,gpt-5.1,19/02/2026,295.95676589012146,Human,9,19.50348
38,3,gpt-5.1,19/02/2026,3.2885000705718994,Recognition,1,2.515
38,3,gpt-5.1,19/02/2026,5.80363392829895,Prediction,1,1.99816
38,3,gpt-5.1,19/02/2026,7.83272647857666,Robot,1,7.70839
38,3,gpt-5.1,19/02/2026,15.54111909866333,Human,1,6.0129
38,3,gpt-5.1,19/02/2026,24.817942142486572,Recognition,2,2.51198
38,3,gpt-5.1,19/02/2026,27.330132007598877,Prediction,2,1.96291
38,3,gpt-5.1,19/02/2026,29.331613063812256,Robot,2,7.85875
38,3,gpt-5.1,19/02/2026,37.19036293029785,Human,2,13.14091
38,3,gpt-5.1,19/02/2026,53.5890417098999,Recognition,4,2.83984
38,3,gpt-5.1,19/02/2026,56.428969383239746,Prediction,4,2.05378
38,3,gpt-5.1,19/02/2026,58.516517639160156,Robot,4,7.4606
38,3,gpt-5.1,19/02/2026,65.97712182998657,HRC,4,19.29106
38,3,gpt-5.1,19/02/2026,85.26818346977234,Human,4,15.25009
38,3,gpt-5.1,19/02/2026,103.7965075969696,Recognition,3,2.37781
38,3,gpt-5.1,19/02/2026,106.17456412315369,Prediction,3,1.85131
38,3,gpt-5.1,19/02/2026,108.07092380523682,Robot,3,7.28982
38,3,gpt-5.1,19/02/2026,115.36075186729431,Human,3,4.85434
38,3,gpt-5.1,19/02/2026,123.46910953521729,Recognition,5,2.23706
38,3,gpt-5.1,19/02/2026,125.70636200904846,Prediction,5,1.86409
38,3,gpt-5.1,19/02/2026,127.60208678245544,Robot,5,8.76736
38,3,gpt-5.1,19/02/2026,136.36945414543152,Human,5,12.58872
38,3,gpt-5.1,19/02/2026,152.23123931884766,Recognition,,3.33771
38,3,gpt-5.1,19/02/2026,158.83919668197632,Recognition,6,2.30981
38,3,gpt-5.1,19/02/2026,161.14919590950012,Prediction,6,2.25859
38,3,gpt-5.1,19/02/2026,163.447692155838,Robot,6,6.88279
38,3,gpt-5.1,19/02/2026,170.33048343658447,Human,6,11.21197
38,3,gpt-5.1,19/02/2026,184.78946948051453,Recognition,7,2.63693
38,3,gpt-5.1,19/02/2026,187.4264805316925,Prediction,7,2.10227
38,3,gpt-5.1,19/02/2026,189.56232976913452,Robot,7,8.44885
38,3,gpt-5.1,19/02/2026,198.0111801624298,Human,7,12.74815
38,3,gpt-5.1,19/02/2026,214.01040625572205,Recognition,8,2.59629
38,3,gpt-5.1,19/02/2026,216.60689663887024,Prediction,8,2.16837
38,3,gpt-5.1,19/02/2026,218.80266499519348,Robot,8,7.89705
38,3,gpt-5.1,19/02/2026,226.69971632957458,Human,8,14.31315
38,3,gpt-5.1,19/02/2026,244.27395915985107,Recognition,9,2.30908
38,3,gpt-5.1,19/02/2026,246.58324456214905,Prediction,9,2.60566
38,3,gpt-5.1,19/02/2026,249.2259624004364,Robot,9,10.42094
38,3,gpt-5.1,19/02/2026,259.64690017700195,HRC,9,10.35814
38,3,gpt-5.1,19/02/2026,270.0050427913666,Human,9,22.18116
39,1,gpt-5.1,20/02/2026,3.3220293521881104,Recognition,1,2.97496
39,1,gpt-5.1,20/02/2026,6.297093629837036,Prediction,1,2.33101
39,1,gpt-5.1,20/02/2026,8.663644075393677,Robot,1,7.56959
39,1,gpt-5.1,20/02/2026,16.23323917388916,Human,1,9.0729
39,1,gpt-5.1,20/02/2026,28.587308645248413,Recognition,2,2.3781
39,1,gpt-5.1,20/02/2026,30.965635299682617,Prediction,2,2.64784
39,1,gpt-5.1,20/02/2026,33.65342330932617,Robot,2,8.25937
39,1,gpt-5.1,20/02/2026,41.912800312042236,Human,2,15.31943
39,1,gpt-5.1,20/02/2026,60.51035523414612,Recognition,3,3.98787
39,1,gpt-5.1,20/02/2026,64.4982922077179,Prediction,3,2.92068
39,1,gpt-5.1,20/02/2026,67.44180059432983,Robot,3,6.64743
39,1,gpt-5.1,20/02/2026,74.08923840522766,Human,3,12.29489
39,1,gpt-5.1,20/02/2026,89.67671155929565,Recognition,4,3.00961
39,1,gpt-5.1,20/02/2026,92.6865656375885,Prediction,4,2.46541
39,1,gpt-5.1,20/02/2026,95.18775868415833,Robot,4,8.21545
39,1,gpt-5.1,20/02/2026,103.40320634841919,HRC,4,19.17845
39,1,gpt-5.1,20/02/2026,122.58165431022644,Human,4,17.75423
39,1,gpt-5.1,20/02/2026,143.61015629768372,Recognition,5,2.74811
39,1,gpt-5.1,20/02/2026,146.35845470428467,Prediction,5,1.96623
39,1,gpt-5.1,20/02/2026,148.3439154624939,Robot,5,8.55272
39,1,gpt-5.1,20/02/2026,156.89664006233215,Human,5,14.41565
39,1,gpt-5.1,20/02/2026,174.59488010406494,Recognition,6,3.36605
39,1,gpt-5.1,20/02/2026,177.96112895011902,Prediction,6,1.99246
39,1,gpt-5.1,20/02/2026,179.99179887771606,Robot,6,6.98484
39,1,gpt-5.1,20/02/2026,186.97663855552673,Human,6,9.28715
39,1,gpt-5.1,20/02/2026,205.22342777252197,Recognition,7,2.60711
39,1,gpt-5.1,20/02/2026,207.8307158946991,Prediction,7,2.59683
39,1,gpt-5.1,20/02/2026,210.56907176971436,Robot,7,8.56001
39,1,gpt-5.1,20/02/2026,219.12908673286438,Human,7,10.93481
39,1,gpt-5.1,20/02/2026,233.34814953804016,Recognition,8,2.48029
39,1,gpt-5.1,20/02/2026,235.82863306999207,Prediction,8,2.29707
39,1,gpt-5.1,20/02/2026,238.15057754516602,Robot,8,7.97875
39,1,gpt-5.1,20/02/2026,246.12933158874512,Human,8,10.65531
39,1,gpt-5.1,20/02/2026,260.05790305137634,Recognition,9,3.0229
39,1,gpt-5.1,20/02/2026,263.0809328556061,Prediction,9,2.80757
39,1,gpt-5.1,20/02/2026,265.9256615638733,Robot,9,10.40485
39,1,gpt-5.1,20/02/2026,276.3305149078369,HRC,9,10.34217
39,1,gpt-5.1,20/02/2026,286.6726803779602,Human,9,8.07263
40,1,gpt-5.1,20/02/2026,3.31154727935791,Recognition,1,2.33741
40,1,gpt-5.1,20/02/2026,5.649092435836792,Prediction,1,1.96895
40,1,gpt-5.1,20/02/2026,7.660815954208374,Robot,1,7.68414
